Date,Hour,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max
8/20/2024,0:00:00,1,7.1,6.65,7.32,-4.77,-6.55,-0.93,3.67,-3.04,6.8,-3.14,-6.29,2.19,147.77,93.75,215.41,-26.28,-61.84,17.57,6.05,0.48,7.58,487.7,421.6,496.9,382806,9896,423838
8/20/2024,6:00:00,1,6.61,6.1,7.24,-2.94,-4.88,-0.46,2.26,-4.96,6.8,-4.1,-6.1,2.3,153.55,94.05,252.18,-39.64,-79.75,19.48,5.39,0.47,6.96,480.3,327.4,488.8,326084,5000,399021
8/20/2024,12:00:00,1,6.28,5.93,6.67,-3.53,-5.62,0.92,3.9,-4.09,5.97,-2.46,-5.4,3.69,140.08,78.67,233.76,-22.89,-59.21,36.57,4.25,0.3,6.87,467.1,333.1,480.5,214324,5000,382544
8/20/2024,18:00:00,1,5.92,5.18,6.16,-3.39,-5.78,-0.29,2.91,-2.61,5.72,-2.52,-5.59,3.75,142.13,92.9,233.11,-25.33,-72.74,40.46,5.08,0.19,7.09,472.1,326.3,482.6,266040,5000,404920
8/21/2024,0:00:00,1,6,4.94,6.51,-2.82,-5.68,3.88,3.85,-2.26,5.78,-2.08,-5.74,4.57,132.14,32.39,211.39,-20.03,-68.55,54.28,4.79,0.22,7.38,468.5,324,484.4,234367,5000,402305
8/21/2024,6:00:00,1,6.35,6.01,6.72,-3.28,-6.03,2.45,2.79,-2.94,6.51,-3.15,-5.83,1.98,144.56,64.67,222.75,-30.93,-72.45,17.65,4.53,1.1,7,464.9,315,487.7,215233,6527,415515
8/21/2024,12:00:00,1,6.75,5.81,7.03,-3.81,-5.82,-0.29,1.35,-3.24,6.32,-4.64,-6.32,3.02,168.56,92.61,234.64,-45.21,-67.08,26.88,4.69,0.81,6.86,467.8,309.6,481.1,243722,7618,411935
8/21/2024,18:00:00,1,7.17,6.66,8.97,-4.07,-7,0.43,5.8,0.19,7.23,-2.72,-6.34,0.63,127.68,86.44,173.36,-20.79,-51.16,4.84,4.77,0.63,6.84,470.3,314.2,483.2,256526,5000,413391
8/22/2024,0:00:00,1,7.99,7.44,8.96,-4.9,-6.23,-1.53,3.93,0.02,7.77,-4.83,-6.88,2.08,139.06,103.94,169.18,-37.86,-60.66,14.77,3.49,1.22,7.4,460.3,304.1,479.7,77042,6413,449167
8/22/2024,6:00:00,1,7.96,7.12,9.12,-1.24,-6.64,7.13,6.21,-1.83,8.11,-2.79,-6.93,7.6,90.82,10.44,334.79,-20.63,-65.25,60.86,6.08,2.75,12.84,340.1,320.4,373.2,28900,19796,275648
8/22/2024,12:00:00,1,8.99,5.24,10.52,2.39,-3.47,6.51,6.39,-0.01,10.03,4.26,-6.23,8.32,64.46,4.57,187.6,28.33,-43.65,59.34,10.48,3.32,15.69,344.2,323.6,361.1,32733,17660,101242
8/22/2024,18:00:00,1,9.24,4.74,11.63,-0.39,-4.81,6.23,5.67,-7.9,10.97,3.25,-7.08,7.12,98.92,73.22,326.87,18.46,-61.78,64.74,7.75,2.32,14.04,377.2,344,403.2,97157,42662,167276
8/23/2024,0:00:00,1,7.9,4.86,11.22,-4.67,-7.23,5.57,2.85,-6.37,8.93,2.47,-8.48,6.26,164.02,57.94,323.32,19.56,-59.44,62.56,5.22,0.67,8.67,350,307.5,378.6,164876,7457,340283
8/23/2024,6:00:00,1,8.99,6.46,9.91,-6.91,-9.44,1.74,2.2,-3.33,7.66,-0.68,-9.11,7.86,158.96,37.17,215.51,-4.4,-74.96,73.44,3.62,0.96,8.63,367.9,307.5,400.8,100962,10407,258515
8/23/2024,12:00:00,1,8.24,7.64,9.71,-7.14,-9.15,-3.31,1.46,-1.53,5.89,-3.21,-4.9,0.1,165.7,113.14,190.29,-22.33,-38.37,0.65,1.2,0.55,6.56,420.1,297.2,469,56580,9130,334448
8/23/2024,18:00:00,1,8.19,6.54,9.43,-4.21,-7.65,3.24,4.68,-5.55,8.93,-3.12,-6.08,-0.07,141.03,68.79,242.29,-23.47,-49.32,-0.47,1.13,0.3,6.84,415.3,325.6,482.1,67686,5000,426395
8/24/2024,0:00:00,1,7.68,5.43,8.63,-4.17,-6.63,-1.49,4.49,-3.16,7.82,-2.14,-6.86,5.58,134.38,104.88,240.37,-17.28,-58.99,52.31,2.94,1.08,6.94,416.9,397.1,482.7,189589,54491,432463
8/24/2024,6:00:00,1,6.03,5.1,7.75,-2.66,-5.87,1.93,2.12,-4.28,5.91,-4.7,-6.48,-0.96,155.87,54.84,270.17,-49.75,-78.89,-10.11,4.31,1,6.17,389.1,371.4,424.7,53169,35977,294591
8/24/2024,12:00:00,1,5.35,4.57,8.04,-0.87,-4.25,2.68,3.93,-2.96,6.59,-2.27,-6.8,3.65,110,54.76,219.38,-24.66,-74.22,44.33,4.8,3.19,7.43,390,376.9,404.8,51888,36892,121910
8/24/2024,18:00:00,1,4.91,4.01,5.59,-2.51,-4.12,-1.3,2.61,-0.83,4.33,-2.45,-5.09,1.22,136.2,111.54,180.13,-29.75,-71.37,17.49,3.47,1.42,4.95,391.2,382.9,404.7,79576,38531,226073
8/25/2024,0:00:00,1,4.47,3.18,5.41,-1.29,-3.29,1.6,3.26,-0.82,5.2,-1.75,-4.81,3.22,116.54,60.32,213.85,-24.06,-73.9,36.99,2.85,1.13,4.39,374.8,348.6,390.5,49607,8586,176759
8/25/2024,6:00:00,1,4.78,3.84,5.56,-2.65,-4.29,-0.95,3.2,-0.13,4.54,-0.39,-4.73,3.75,135.36,108.36,184.27,-4.95,-78.05,45.01,1.41,0.55,2.9,347.6,329.8,451.1,14069,5000,97216
8/25/2024,12:00:00,1,4.93,4.72,5.09,-3.16,-4.54,-1.36,3.43,-0.36,4.59,0.4,-2.7,3.51,134.3,106.41,178.38,4.68,-35.7,45.3,1.13,0.6,1.93,327.7,316.3,426.9,10876,5000,47628
8/25/2024,18:00:00,1,4.34,4,4.78,-3.32,-4.73,-1.13,2,-0.09,4.2,-1.44,-3.19,1.09,147.33,104.99,180.04,-19.29,-48.12,13.6,4.26,0.78,5.82,423.5,311.3,469.8,45679,12488,310004
8/26/2024,0:00:00,1,4.38,4.04,4.77,-1.61,-3.49,0.96,3.21,1.28,4.24,-2.43,-3.27,-0.22,114.89,74.15,155.94,-34.28,-50.09,-2.89,4.82,1.73,7.12,313.9,297.4,462.7,18625,10136,227261
8/26/2024,6:00:00,1,4.42,4.05,4.87,-1.69,-2.74,-0.07,2.6,1.19,4.19,-3.01,-4.16,-0.71,121.24,90.53,138.75,-43.1,-72.62,-9.24,8.18,6.23,28.28,313.2,286,388.3,45313,16907,1436929
8/26/2024,12:00:00,1,3.63,2.54,4.47,-1.17,-2.6,2.5,1.04,-2.08,2.93,-2.56,-3.89,-0.3,112.73,102.2,340.46,-46.93,-83.15,-4.88,23.46,5.28,31.1,371.9,315.5,462.6,1247981,255874,1609849
8/26/2024,18:00:00,1,2.76,2.16,3.18,1.83,-0.48,2.61,-1.02,-1.97,-0.17,-1.73,-2.59,-0.27,318.86,228.55,350.58,-37.45,-82.17,-5.25,26.85,4.76,31.16,385.8,287.8,449.7,1580170,88706,1641400
8/27/2024,0:00:00,1,2.89,2.37,3.34,2.04,1.17,2.56,-1.62,-2.55,-0.67,-1.16,-2.16,1.03,322.95,305.1,341.15,-22.26,-52.4,19.19,29.2,3.24,33.1,389.2,328.5,466,1503330,206550,1691404
8/27/2024,6:00:00,1,7.07,1.94,12.05,1.82,-1.97,4.23,-5.18,-11.83,3.04,-0.26,-8.33,2.54,292.34,109.67,337,-2.26,-85.66,20.67,23.87,0.65,29.19,302.4,276.3,416.4,27653,20309,953699
8/27/2024,12:00:00,1,10.39,5.21,12.87,-2.83,-5.91,3.03,-9.24,-12.64,9.13,-0.01,-5.18,4.11,241.89,84.84,299.41,-0.07,-47.03,30.59,22.46,13.53,33.62,312.8,295.7,333.7,27691,19044,42339
8/27/2024,18:00:00,1,10.05,8.61,15.81,0.27,-5.65,4.94,7.28,-2.59,11.51,-6.47,-13.84,1.81,79.7,5.38,315.55,-40.85,-79.05,10.53,28.15,7.48,35.4,328.6,320.5,333.5,26461,12434,34059
8/28/2024,0:00:00,1,15.96,14.96,16.4,5.74,0.75,7.55,2.57,-7.5,15.03,-14.17,-15.02,-4.27,21.72,0.56,359.5,-62.7,-73.01,-15.13,5.63,3.48,11.98,321.1,302.7,344.9,14424,11310,19711
8/28/2024,6:00:00,1,16.98,16.36,17.62,6.17,3.25,11.38,-15.54,-16.64,-4.32,-2.85,-14.36,2.61,295.61,281.06,331.32,-9.71,-60.31,9.04,6.42,2.17,16.2,311.9,298.3,385.1,15875,9594,1068669
8/28/2024,12:00:00,1,16.43,15.69,17.68,6.9,4.13,9.34,-14.85,-16.5,-11.62,-0.64,-8.42,4.26,294.85,285.48,307.69,-2.13,-29.58,15.61,9.34,7.29,11.23,307.8,293.3,323.1,20079,13939,31160
8/28/2024,18:00:00,1,17.29,15.27,18.27,6.81,1.93,14.51,-15.01,-17.04,-5.01,3.49,-6.46,7.53,298.8,276.62,340.44,11.71,-24.37,25.82,10.41,9.36,19.42,304.2,281.5,338.6,27160,20272,792035
8/29/2024,0:00:00,1,16.17,15.57,17.02,7.12,2.47,10.13,-13.34,-15.31,-9.9,6.18,2.81,9.93,298.44,280.23,313.73,22.31,9.79,38.74,10.02,8.72,21.16,304.3,293.1,340.8,32395,25458,781056
8/29/2024,6:00:00,1,16.98,15.22,18.69,6.87,-1.11,10.53,-8.34,-12.63,6.25,12.46,6.61,18.29,330.39,6.52,354.4,46.1,23.84,84.6,10.48,7.99,24.89,303.7,285.2,367.1,45333,24033,1257551
8/29/2024,12:00:00,1,16.27,15.38,17.15,-0.15,-2.41,4.59,3.21,-10.85,8.34,15.49,11.07,16.23,71.99,15.33,326.01,68.86,44.6,84.94,6.46,2.6,11.04,307,287,465.1,49427,31399,218809
8/29/2024,18:00:00,1,13.21,10.2,16.09,3.18,0.08,6.9,-10.76,-14.67,-2.82,6.52,-2.27,12.4,287.36,270.44,324.88,27.43,-11.84,69.2,2.93,2.15,5.42,455.2,288.2,504,125582,47620,241006
8/30/2024,0:00:00,1,18.36,13.4,20.71,5.39,1.98,8.39,-9.2,-15.4,-4.2,13.33,7.3,18.57,299.92,278.82,332.89,48,27.19,68.26,3.26,2.09,10.13,497.1,430.1,545.3,178345,91085,514244
8/30/2024,6:00:00,1,14.11,13.2,15.07,-5.11,-11.66,-2.55,9.01,6.53,13.93,-8.5,-11.57,-4.26,123.18,100.65,147.98,-36.39,-57.07,-16.67,7.32,4.99,9.45,380.5,360.2,397.7,72431,56463,111326
8/30/2024,12:00:00,1,10.89,6.33,13.71,-5.21,-10.88,4.14,3.67,-3.65,10.65,-7.29,-11.63,4.98,148.56,72.95,317.99,-43.66,-75.03,37.6,7.76,4.66,16.08,380,355.1,417,107566,67273,325087
8/30/2024,18:00:00,1,10.23,8.59,11.27,-2.73,-5.93,2.52,5.03,-0.83,10.26,-7.79,-9.99,-2.91,118.88,74.45,188.15,-53.14,-72.68,-16.09,4.7,3.28,7,371.7,349.4,385.7,53157,37505,140942
8/31/2024,0:00:00,1,8.76,7.63,9.56,-2.87,-4.2,-0.7,0.14,-4.6,6.18,-7.96,-8.84,-5.51,170.3,94.7,230,-67.08,-77.48,-43.05,5.72,4.11,8.2,372.1,361.8,383.1,43048,31363,57621
8/31/2024,6:00:00,1,8.77,5.16,9.58,0.47,-1.35,2.82,8.22,-4.17,9.21,2.71,-2.99,5.65,84.07,44.02,325.14,19.09,-22.55,62.34,4.36,1.08,17.61,373.4,350,437.5,44379,5000,372456
8/31/2024,12:00:00,1,11.31,5.38,13.57,2.07,-6.93,6.52,7.19,-11.34,13.21,-1.91,-11.33,7.16,55.54,35.28,336.68,-9.89,-84.73,72.46,19.51,8.12,32.85,391.7,377.9,410.4,40586,19248,60225
8/31/2024,18:00:00,1,12.13,11.26,13.02,-6.55,-8.97,-3.11,7.02,2.81,10.64,-7.22,-11.05,-3.82,131.67,108.34,159.72,-36.38,-59.66,-18.94,3.21,0.54,13.5,406.4,390,500.4,84470,9213,351918
9/1/2024,0:00:00,1,11.02,7.08,11.41,-7.22,-8.63,-0.38,6.5,-1.17,9.4,-3.59,-7.31,6.13,144.92,72.53,188.5,-18.78,-41.11,36.52,4.26,0.4,12.45,407.5,367.4,500.6,152335,6598,314575
9/1/2024,6:00:00,1,7.03,1.7,8.71,-4.89,-7.31,2.84,-0.27,-5.79,3.16,0.25,-7.07,5.66,193.94,108.5,317.2,2.51,-65.51,50.59,9.72,4.71,13.27,409.7,393.4,434.7,87234,46841,183794
9/1/2024,12:00:00,1,6.39,2.36,7.68,1.62,-4.6,5.32,-3.56,-6.65,4.36,-2.46,-7.25,3.47,301.56,10.18,338.07,-27.18,-83.35,73.32,8.39,4.73,15.89,423.3,410.8,443.5,101438,56046,154769
9/1/2024,18:00:00,1,5.4,3.63,6.61,2.97,-1.06,4.77,-2.98,-5.85,2.38,0.98,-4.09,4.59,321.09,2.62,357.04,10.88,-54.51,72.14,6.46,5.46,8.25,434,421.7,449,134497,112904,187551
9/2/2024,0:00:00,1,5.56,4.98,6.03,2.63,-1.9,5.3,-4.22,-5.81,2.22,0.34,-4.16,4.98,305.29,1.36,356.82,3.43,-50.17,61.9,6.12,2.71,8.25,432.9,404,459.7,134240,72855,283381
9/2/2024,6:00:00,1,5.86,5.16,6.66,5.17,-1.7,6.25,-0.77,-5.24,2.24,-0.53,-4.29,4.73,344.36,0.49,359.47,-5.53,-48.52,49.49,5.7,1.31,7.38,429,411.7,449,189306,50364,306344
9/2/2024,12:00:00,1,6.08,5.25,7.84,5.01,0.91,6.55,-1.83,-7.13,3.07,0.04,-5.33,5.23,344.09,2.16,358.65,0.43,-62.61,59.74,5.92,1.23,7.56,433.1,417.9,448.2,195059,51061,305066
9/2/2024,18:00:00,1,8.33,7.82,9.36,0.59,-5.23,6.1,3.16,-7.3,7.51,6.21,-3.15,9.07,78.83,9.54,348.86,49.65,-23.35,78.6,8.01,5.02,13.36,442.6,424.6,483.3,142501,121101,331166
9/3/2024,0:00:00,1,10.98,7.94,12.36,-3.76,-8.37,5.41,-9.41,-11.32,6.04,2.86,-4.34,8.56,248.22,77.7,335.52,13.78,-22.66,64.23,8.57,5.69,13.16,443.1,418.2,491,113384,53184,268658
9/3/2024,6:00:00,1,9.3,8.43,10.86,-3.02,-6.35,3.39,-8.4,-10.69,-5.54,1,-4.2,6.88,256.1,224.05,298.84,6.14,-22.53,47.26,6.3,2.76,7.67,412.1,381,437.3,55635,31867,128195
9/3/2024,12:00:00,1,7.95,6.95,8.29,0.9,-2.27,2.73,-3.9,-7.89,1.49,6.46,0.91,7.96,293.41,4.13,351.75,58.09,6.38,84.12,6.05,3.67,9.26,379.2,371.4,389.8,25080,15247,45708
9/3/2024,18:00:00,1,8.81,7.38,9.36,2.56,-1.04,7.27,-0.43,-6.89,2.62,7.9,1.86,9.23,354.01,1.54,357.63,68.46,13.59,85.82,7.37,4.54,11.26,371.6,340.3,391.3,22667,11873,42616
9/4/2024,0:00:00,1,8.92,7.92,9.42,2.39,-3.39,5.17,4.36,-1.53,7.23,7.19,4.24,8.9,52.29,0.54,359.25,55.39,28.68,74.53,7.12,4.34,15.18,343.8,327.8,363.7,13940,9277,21839
9/4/2024,6:00:00,1,10.81,6.93,26.72,1.08,-3.85,15.21,5.17,-22.84,24.94,6.96,-2.31,21.39,65.08,2.84,351.68,42.23,-6.43,69.49,15.04,4.54,34.48,338.1,329.9,431.1,22221,12101,156855
9/4/2024,12:00:00,1,16.34,4.12,23.52,4.75,-7.46,12.12,-5.22,-20.29,10.04,9.6,-7.29,18.5,328.31,4.65,357.87,49.74,-29.97,86.44,16.58,11.73,26.73,434.4,414.3,478.1,129673,85271,217005
9/4/2024,18:00:00,1,10.49,2.74,11.54,2.72,-3.49,6.04,-5.08,-10.3,7.45,6.33,-1.65,10.48,318.63,16.61,345.65,41.47,-9.4,75.3,8.96,4.83,27.02,428.8,403.7,438.1,117003,77657,160981
9/5/2024,0:00:00,1,9.29,8.54,10.22,3.73,0.34,7.26,-7.34,-9.61,-1.09,2.86,-4.06,8.95,303.54,273.63,350.43,18.17,-27.7,62.27,5.78,2.68,7.72,408.2,394.8,417.1,89792,41244,180531
9/5/2024,6:00:00,1,8.21,7.25,9.8,3.83,0.79,6.91,-6.02,-7.9,-2.46,3.11,-3.38,8.31,303.95,276.11,333.91,22.1,-25.88,59.87,4.72,2.6,6.52,402.9,393.6,417.8,83281,34656,310618
9/5/2024,12:00:00,1,6.95,6.72,7.31,3.57,-1.44,5.93,-5.14,-7.12,-1.26,2.51,-2.99,4.94,303.1,255.81,346.22,21.29,-27.03,45.76,5.18,3.86,6.93,407.5,397.6,422.4,121876,68362,344837
9/5/2024,18:00:00,1,6.7,6.02,7.01,5.91,-0.35,6.71,-1.76,-6.07,1.69,2.09,-2.92,3.88,340.9,1.25,358.82,18.16,-29.63,36.24,4.78,2.49,6.52,412.9,403.4,424.1,191670,76216,302122
9/6/2024,0:00:00,1,7.26,6.77,7.54,5.58,3.74,6.31,-0.71,-5.15,2.07,4,-1.52,6.06,349.83,0.22,359.92,34.02,-12.71,54.01,4.73,2.2,5.62,410.4,403,422.9,277663,130575,303478
9/6/2024,6:00:00,1,7.22,4.59,8.65,4.47,-1.91,7.06,-3.96,-6.95,1.99,1.05,-5.59,6.2,316.84,2.74,358.17,8.41,-58.16,58.86,4.06,0.38,5.93,397.8,381,466.6,94454,7482,296763
9/6/2024,12:00:00,1,7.6,6.46,8.03,5.08,1.42,6.31,-2.13,-7.24,2.1,4.55,-2.24,6.45,333.18,1.75,359.38,37.04,-17.38,59.01,4.28,2.6,5.56,394.5,383.5,418.9,127921,40227,297053
9/6/2024,18:00:00,1,7.3,5.67,7.9,4.14,-0.7,7.13,-4.18,-7.59,2.83,1.56,-6.7,6.32,314.22,5.08,353.4,12.12,-75.4,58.58,4.16,0.88,6.41,414.9,397.1,441.3,219490,50303,369528
9/7/2024,0:00:00,1,7.88,7.39,8.92,4.64,-0.58,7.68,-4.13,-7.72,4.27,2.14,-5.98,7.95,323.06,3.15,357.36,16.52,-51.46,74.53,4.88,1.72,6.97,408.3,398.9,428.4,210354,71363,335810
9/7/2024,6:00:00,1,9.7,8.38,10.77,7.13,0.39,10.17,-3.98,-8.68,4.01,3,-5.4,7.66,332.24,1.15,358.14,17.94,-34.32,54.82,4.87,1.34,8.23,402,342.2,425.4,119500,11207,263121
9/7/2024,12:00:00,1,8.7,8.31,10,4.83,-0.3,9.78,-2.95,-7.75,4.08,5.25,-1.14,8.78,336.15,0.2,357.9,37.05,-6.75,72.5,4.03,1.02,7.13,396.6,330.8,439.6,109893,7041,346904
9/7/2024,18:00:00,1,8.33,7.94,8.52,5.88,2.57,8.31,-4.28,-7.43,1.22,1.41,-6.17,7.3,328.67,0.37,357.07,9.77,-49.14,64.61,2.62,0.69,9.93,447.6,383.8,493.1,183401,7522,551293
9/8/2024,0:00:00,1,8.07,7.69,8.31,5.97,0.7,7.16,-4.57,-6.42,0.06,0.29,-6.37,7.07,323.21,66.07,345.87,2,-54.05,62.34,1.53,0.41,6.83,439.9,400.5,475.1,124745,7483,364372
9/8/2024,6:00:00,1,7.54,7.12,7.82,4.9,-2.81,7.3,-3.91,-7.51,2.21,2.12,-6.17,6.87,317.07,1.01,358.57,16.66,-56.35,63.64,4.47,0.82,6.27,420.6,386.7,465,154768,15152,343181
9/8/2024,12:00:00,1,7.89,7.53,8.87,5.54,-1.82,7.85,-4.45,-7.4,1.47,1.33,-5.65,6.53,318.41,0.82,355.72,9.65,-47.71,55.36,3.04,0.38,7.64,446.2,321,490.6,114698,5000,380883
9/8/2024,18:00:00,1,9.8,8.9,10.88,7.1,0.05,9.65,-5.48,-8.62,3.4,-1.6,-8.27,6.05,324.81,0.68,357.2,-9.56,-62.35,38.58,1.64,0.71,8.46,420.7,324,488.3,20491,5000,459387
9/9/2024,0:00:00,1,10.81,9.39,12.18,9.55,1.45,11.01,3.07,-7.11,7.12,-0.81,-6.52,10.91,8.77,3.42,355.99,-4.39,-37.98,79.6,2.59,0.51,7.47,439.1,328.2,487.6,217077,5000,423510
9/9/2024,6:00:00,1,11.93,8.51,12.99,7.2,2.44,10.15,1.42,-7,10.79,8,-2.57,11.42,16.71,0.6,359.67,41.66,-12.66,73.31,4.98,2.71,8.55,418.9,387.9,490.1,236303,96473,501184
9/9/2024,12:00:00,1,10.47,9.34,13.64,5.88,0.31,9.79,-4.4,-9.67,7.04,5.03,-6.98,11.59,337.79,2.45,358.38,29.5,-42.09,60.64,8.68,4.56,10.68,470.6,426.4,486,325954,147561,486591
9/9/2024,18:00:00,1,8.86,8.46,9.4,5.67,1.68,8.21,-6,-8.55,0.62,-0.21,-5.66,6.78,313.15,7.83,350.21,-1.39,-40.77,51.85,8.77,5.94,11.6,459.6,433.3,480,290563,146152,472934
9/10/2024,0:00:00,1,8.34,7.75,8.84,6.59,1.57,8.03,-3.33,-7.22,2.93,2.67,-4.99,7.88,332.29,2.49,358.14,18.82,-38.15,66.76,7.88,5.2,10.65,461.2,437.4,482.3,355326,182695,503521
9/10/2024,6:00:00,1,7.23,6.92,7.92,5.28,-0.73,6.65,-1.15,-7.45,2.68,3.56,-3.78,5.64,334.61,0.81,359.26,30.11,-29.75,51.26,7.87,5.69,9.79,468.1,448.5,482.5,423694,175032,493572
9/10/2024,12:00:00,1,6.52,6.18,7.11,5.42,2.52,6.39,-2.25,-4.91,0.71,2.65,-2.26,4.88,337.84,1.26,358.57,23.94,-20.61,46.22,7.2,4.96,8.13,479.5,448.9,489.1,447879,230463,502764
9/10/2024,18:00:00,1,4.61,0.74,6.43,1.42,-1.26,4.45,-3.62,-6,0.28,0.99,-3.16,2.4,292.1,163.72,323.64,16.3,-31.92,52.4,7.4,4.4,15.19,442.3,402.9,488.6,179633,39373,481187
9/11/2024,0:00:00,1,4.16,3.03,5.37,1.86,-1.83,4.6,-3.25,-4.87,-0.47,0.55,-2.3,2.86,299.82,236.19,353.48,6.76,-34.78,40.42,4.33,1.86,7.74,427.3,387.6,477,206582,87787,515706
9/11/2024,6:00:00,1,3.74,0.65,5.26,3.33,0,4.32,-0.29,-3.81,0.72,0.85,-0.56,4.26,344.95,0.19,359.7,15.43,-28.53,77.99,4.62,1.94,10.33,360.1,331.3,468.1,21589,10983,387014
9/11/2024,12:00:00,1,7.44,3,11.36,3,-7.02,5.18,0.06,-8.09,11.05,0.75,-6.84,4.65,21.92,0.73,359.19,8.2,-48.53,37.39,5.58,2.32,24.47,369.6,332,388.1,43410,8934,83380
9/11/2024,18:00:00,1,8.75,6.74,10.14,-6,-8.63,-0.12,3.51,-7.71,9.67,0.55,-5.94,6.5,157.06,94.26,268.73,3.8,-41.22,44.72,5.85,2.54,13.57,375.1,342.1,413,83537,42941,181079
9/12/2024,0:00:00,1,11.49,5.52,16.39,-1.74,-9.12,11.39,0.26,-9.33,10.91,4.14,-15.23,12.73,179.61,35.91,314.32,29.56,-72.21,83.18,20.55,3.79,26.53,415.6,365.9,456.7,151912,45642,216977
9/12/2024,6:00:00,1,16.53,7.15,26.51,-4.64,-16.83,5.76,6.08,-21.21,24.42,-9.44,-19.43,10.21,148.35,87.24,294.02,-37.89,-80.16,32.22,18.89,12.93,32.99,474.7,408.4,538.8,244846,92744,507887
9/12/2024,12:00:00,1,26.18,23.66,29.85,-11.17,-17.8,-1.88,21.35,2.43,26.04,-3.92,-25.6,17.43,125.28,95.35,171.26,-7.98,-64.43,45.63,18.16,0.78,29.96,501.9,465.7,598.6,241211,5000,398631
9/12/2024,18:00:00,1,13.14,10.22,23.89,-8.9,-17.45,-2.61,8.67,-2.54,12.95,-5.88,-19.6,-0.55,140.65,107.88,193.26,-26.85,-59.82,-2.3,13,8.81,24.95,525.1,483.9,583.5,374967,130587,561743
9/13/2024,0:00:00,1,9.01,8.1,10.74,-5.45,-9.96,-1.24,2.37,-3.29,8.36,-5.98,-8.3,-2.56,157.6,97.24,213.79,-42.33,-67.58,-14.57,11.62,2.47,13.96,523.1,491.1,542.8,441877,38967,536194
9/13/2024,6:00:00,1,7.5,6.43,8.37,-4.97,-7.09,-2.21,-0.97,-5.45,5.61,-4.41,-6.63,-0.23,186.94,122.95,228.44,-38.13,-65.16,-1.81,10.24,4.68,12.29,525.2,486.5,537,422822,154514,556322
9/13/2024,12:00:00,1,5.98,5.13,6.86,-3.84,-5.82,4.04,0.84,-4.48,5.27,-3.78,-6.73,0.1,167.93,24.15,304.01,-39.3,-83.17,0.9,7.31,2.75,12.94,496.3,471.2,539,235909,143385,525857
9/13/2024,18:00:00,1,8.73,6.81,10.19,-3.75,-7.74,3.37,-0.88,-6.77,7.16,-5.91,-9,2.27,195.44,118.6,306.38,-46.12,-74.05,16.79,8.3,5.87,12.15,476.2,441.8,526.6,198859,150122,384190
9/14/2024,0:00:00,1,7.77,6.55,8.82,-5.04,-7.64,-1.22,5.06,0.53,7.86,-0.9,-6.15,5.02,134.95,98.31,173.71,-6.93,-48.96,37.8,6.31,4.06,8.94,451.3,427.2,480.4,159448,113400,201460
9/14/2024,6:00:00,1,7.17,6.31,9.73,-3.34,-6.87,4.2,0.33,-7.11,4.9,-5.17,-7.41,4.31,194.13,16.53,340.67,-46,-83.91,29.54,5.56,2.98,8.92,428.6,406.4,468.4,115147,66871,170645
9/14/2024,12:00:00,1,8.63,7.85,9.02,-6.45,-8.44,-4.53,3.82,0.45,6.88,1.37,-6.82,6.08,150.35,124.34,175.57,8.94,-54.1,43.36,4.57,3.12,7.88,454.7,432.9,494.2,183826,116672,431697
9/14/2024,18:00:00,1,8.36,8,8.73,-5.55,-7.87,-1.2,3.5,-0.36,5.93,-1.95,-7.81,7.79,147.68,117.86,179.83,-13.68,-65.9,73.91,6.19,3.18,13.24,487.3,456.5,546,212599,116408,514523
9/15/2024,0:00:00,1,7.07,6.65,7.27,-4.13,-6.94,-0.77,3.39,-4.49,5.63,-3.27,-6.47,3.54,146.74,97.49,225.07,-27.91,-67.26,31.17,10.46,5.8,13.92,495.2,481.1,523.4,340896,164118,476092
9/15/2024,6:00:00,1,7.21,6.82,7.43,-6.02,-7.34,2.3,1.8,-3.66,6.49,-0.52,-6.55,4.38,161.95,66.57,295.94,-4.22,-68.29,39.37,10.38,2.55,14.22,482.9,467.7,542,298565,115643,463904
9/15/2024,12:00:00,1,7.59,6.99,7.83,-6.06,-7.59,-1.55,3.08,-4.04,6.73,-1.29,-6.81,3.19,155.92,114.73,242.55,-9.97,-75.35,25.84,7.31,6.55,12.92,474.7,458.2,512,184537,155972,408662
9/15/2024,18:00:00,1,7.51,7.15,7.78,-6.59,-7.64,0.97,1.9,-3.26,7.5,-0.04,-4.2,4.97,152.64,81.36,213.22,-0.34,-34.61,43.78,7.3,5.77,12.35,469.2,443.7,508.2,204075,140624,331642
9/16/2024,0:00:00,1,7.34,6.39,11,-5.03,-7.4,5.83,2.89,-5.25,9.66,-1.45,-8.29,7.79,148.2,32.15,240.63,-11.6,-73.2,60.82,8.02,5.82,16.31,461.3,434.6,524.9,183051,135413,356227
9/16/2024,6:00:00,1,9.2,8.17,10.39,-3.71,-8.76,6.59,3.48,-6.57,8.72,-5.16,-9.83,5.39,148.39,29.03,278.71,-36.04,-79.7,40.93,11.91,7.76,16.42,475,433.3,530.9,207577,137179,377778
